,scr_num,date_time,trd_stat,preclose_px,open_px,high_px,low_px,last_px,up_limit,down_limit,trd_count,totl_trd_vol,totl_trd_amt,withdraw_buy_count,withdraw_buy_px,withdraw_buy_amount,withdraw_sell_count,withdraw_sell_px,withdraw_sell_amount,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_size6,bid_size7,bid_size8,bid_size9,bid_size10,offer_price1,offer_price2,offer_price3,offer_price4,offer_price5,offer_price6,offer_price7,offer_price8,offer_price9,offer_price10,offer_size1,offer_size2,offer_size3,offer_size4,offer_size5,offer_size6,offer_size7,offer_size8,offer_size9,offer_size10,totl_buy_amount,totl_sell_amount,weighted_avg_sell_px,weighted_avg_buy_px
3607,000001.XSHE,2023-11-22 13:59:00.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25709,48119257,492717494.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,838500,818900,819900,851500,348200,198600,312200,593700,762700,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,410400,184500,216700,210200,192822,403700,416300,244640,412600,530000,9608200,22126862,10.57,10.0
3608,000001.XSHE,2023-11-22 13:59:03.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25716,48132557,492853013.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,885600,818900,816500,830400,348200,198600,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,398000,184500,216700,210200,192822,403700,416300,244640,412600,528000,9631000,22112462,10.57,10.0
3609,000001.XSHE,2023-11-22 13:59:06.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25736,48145057,492980300.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,860000,818900,816100,831400,346200,198600,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,379700,184500,216700,210200,192822,403700,416300,244640,412500,528000,9604000,22094062,10.57,10.0
3610,000001.XSHE,2023-11-22 13:59:09.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25744,48149757,493028191.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,860500,818900,816200,831400,347200,198600,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,375800,189500,216700,210200,192822,403700,416300,244640,412500,528000,9610600,22096162,10.57,10.0
3611,000001.XSHE,2023-11-22 13:59:12.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25751,48151257,493043468.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,879300,821700,816200,831400,347200,199100,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,375900,189600,216700,210200,192822,403700,416300,244640,412500,528000,9632700,22096362,10.57,10.0
3612,000001.XSHE,2023-11-22 13:59:15.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25755,48151657,493047540.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,890300,821700,816200,833900,348200,199100,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,406700,189600,216700,210200,192822,403700,416300,244640,412500,528000,9647200,22127162,10.57,10.0
3613,000001.XSHE,2023-11-22 13:59:18.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25759,48152557,493056702.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,919400,815300,816200,833900,348200,202100,312200,593700,763000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,406800,199600,216700,210200,192822,403700,416300,244640,412500,528000,9672900,22137262,10.57,10.0
3614,000001.XSHE,2023-11-22 13:59:21.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25759,48152557,493056702.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,911000,815300,816200,837200,348200,202100,312200,593700,764000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,417400,199600,216700,210200,192822,403700,416300,244640,412500,528000,9669300,22146962,10.57,10.0
3615,000001.XSHE,2023-11-22 13:59:24.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25767,48161957,493152407.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,902900,815400,816700,840200,348200,202100,312200,593700,764000,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,422300,199600,216700,210200,192822,403700,416300,244640,412500,528000,9664800,22151862,10.57,10.0
3616,000001.XSHE,2023-11-22 13:59:27.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25773,48168757,493221646.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,920500,815400,815800,840200,368200,202100,311800,593700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,425100,199600,216700,210200,192822,403700,416300,244640,412500,528000,9707700,22155562,10.57,10.0
3617,000001.XSHE,2023-11-22 13:59:30.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25777,48174457,493279684.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,918700,815400,815800,840700,368200,202100,311800,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,423900,202900,216700,210200,192822,403700,416300,244640,412500,528000,9707400,22157662,10.57,10.0
3618,000001.XSHE,2023-11-22 13:59:33.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25786,48185457,493391665.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,958000,815500,828800,840700,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,424500,202900,216700,210200,192822,403700,416300,244640,412500,528000,9760100,22156262,10.57,10.0
3619,000001.XSHE,2023-11-22 13:59:36.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25793,48192957,493468018.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,953900,815500,828800,840700,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,445100,202900,216700,189300,192822,403700,416300,244640,412500,528000,9756000,22155962,10.57,10.0
3620,000001.XSHE,2023-11-22 13:59:39.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25798,48193957,493478206.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,963300,815700,828800,840700,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,446400,202900,216700,189300,192822,403700,416300,244640,412700,528000,9765600,22157462,10.57,10.0
3621,000001.XSHE,2023-11-22 13:59:42.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25802,48196057,493499596.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,963100,820700,828800,840700,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,447000,202900,216700,189300,192822,403700,416300,244640,412700,528000,9770400,22158062,10.57,10.0
3622,000001.XSHE,2023-11-22 13:59:45.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25804,48198957,493529140.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,965100,820700,828800,842200,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,446800,202900,216700,189300,192822,403700,416300,244640,412700,528000,9772000,22157862,10.57,10.0
3623,000001.XSHE,2023-11-22 13:59:48.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25809,48204557,493586188.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,961100,820700,828800,842200,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,442200,202900,217000,185300,192822,403700,416300,244640,412700,528000,9768000,22149562,10.57,10.0
3624,000001.XSHE,2023-11-22 13:59:51.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25818,48210157,493643196.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,964000,822500,828800,842200,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,443000,202900,217000,185300,189322,403700,416300,244640,412700,528000,9772800,22144062,10.57,10.0
3625,000001.XSHE,2023-11-22 13:59:54.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25824,48220057,493744032.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1008900,824500,828800,842200,368200,202100,312100,594700,763400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,437600,202900,217000,201100,189322,403700,416300,244640,412700,528000,9819700,22154462,10.57,10.0
3626,000001.XSHE,2023-11-22 13:59:57.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25827,48221457,493758284.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1012700,804500,828800,842200,368200,202100,312100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,477700,202900,217000,201100,189322,403700,416300,244640,412700,528000,9902000,22193862,10.57,9.99
3627,000001.XSHE,2023-11-22 14:00:00.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25835,48223257,493776621.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1018000,805000,828800,842200,368800,202100,312100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,483400,202900,217000,201100,189322,403700,416300,244640,412700,528000,9908400,22199562,10.57,9.99
3628,000001.XSHE,2023-11-22 14:00:03.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25837,48224057,493784766.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,981900,805000,840500,842200,368800,202100,312100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,484000,202900,217000,201100,189322,403700,416300,244640,412700,528000,9883900,22200162,10.57,9.99
3629,000001.XSHE,2023-11-22 14:00:06.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25843,48225857,493803103.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,953200,805000,841500,842200,368800,202100,312100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,482600,202900,217000,201100,189322,403700,416300,244640,412700,528000,9857700,22198762,10.57,9.99
3630,000001.XSHE,2023-11-22 14:00:09.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25849,48229957,493844881.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,953500,807200,841500,842200,368800,202100,317100,594700,764400,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,478900,202900,217000,201100,189322,403700,416300,244640,412700,528000,9866200,22195062,10.57,9.99
3631,000001.XSHE,2023-11-22 14:00:12.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25851,48230257,493847937.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,978700,806200,841700,842200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,479000,202900,217000,201100,189322,403700,416300,244640,412700,528000,9892100,22195162,10.57,9.99
3632,000001.XSHE,2023-11-22 14:00:15.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25867,48263857,494189987.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,956000,805000,841700,842200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,481200,202900,217000,201100,189322,403700,416300,244640,412700,528000,9868200,22197362,10.57,9.99
3633,000001.XSHE,2023-11-22 14:00:18.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25882,48283757,494392572.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,946200,805000,841700,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,482600,202900,217000,201100,192322,403700,416300,244640,412700,528000,9859400,22201762,10.57,9.99
3634,000001.XSHE,2023-11-22 14:00:21.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25893,48289657,494452634.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,940900,805300,841900,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,486200,204900,217000,201100,192322,403700,416300,244640,412700,533000,9854600,22210862,10.57,9.99
3635,000001.XSHE,2023-11-22 14:00:24.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25901,48303057,494589061.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,929100,804800,841900,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,486100,204900,217000,201100,192322,403700,416300,244640,412700,533000,9842300,22210762,10.57,9.99
3636,000001.XSHE,2023-11-22 14:00:27.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25912,48308957,494649156.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,927300,804800,828900,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,482400,204900,217000,201100,192322,403700,416300,244640,412700,533000,9827500,22207062,10.57,9.99
3637,000001.XSHE,2023-11-22 14:00:30.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25920,48336657,494931392.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,924300,804800,829100,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,467200,204900,217000,201100,192322,403700,416300,244640,412700,533000,9823800,22191862,10.57,9.99
3638,000001.XSHE,2023-11-22 14:00:33.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25938,48348857,495055589.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,916700,798500,829100,843200,368800,202100,317100,594700,763900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,470400,204900,217000,201100,192322,403700,416300,244640,412700,533000,9810500,22195062,10.57,9.99
3639,000001.XSHE,2023-11-22 14:00:36.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25945,48352357,495091240.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,913400,800000,829100,843200,368800,202400,317100,594700,750900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,468000,204900,217000,201100,192322,403700,416300,244640,412700,533000,9795400,22192662,10.57,9.99
3640,000001.XSHE,2023-11-22 14:00:39.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25949,48355457,495122808.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,915400,800000,830100,843200,368800,202400,317100,594700,750900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,472000,204900,217000,201100,193722,403700,416300,244640,412700,534500,9798400,22199562,10.57,9.99
3641,000001.XSHE,2023-11-22 14:00:42.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25952,48355957,495127898.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,922800,800000,830100,843200,368800,202400,317100,594700,750900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,471900,204900,217000,201100,193722,403700,416300,244640,412700,534500,9805800,22199462,10.57,9.99
3642,000001.XSHE,2023-11-22 14:00:45.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25957,48357257,495141144.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,925400,800000,821700,845500,368800,202400,317100,594700,753900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,470500,204900,217000,201100,193722,403700,416300,244640,412700,534500,9805600,22198062,10.57,9.99
3643,000001.XSHE,2023-11-22 14:00:48.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25959,48357957,495148270.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,925000,793600,818600,845500,368800,202400,317100,594700,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,470500,204900,217000,201100,193722,403700,416300,244640,412700,534500,9798800,22198062,10.57,9.99
3644,000001.XSHE,2023-11-22 14:00:51.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25962,48361657,495185936.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,934500,793600,818600,796000,368800,202400,317100,594700,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,474500,206900,217000,201100,193722,403700,416300,244640,412700,534500,9758300,22192362,10.57,9.99
3645,000001.XSHE,2023-11-22 14:00:54.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25965,48364957,495219552.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,950300,800600,818600,799000,368800,202900,316600,587700,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,472400,206900,217000,201100,193722,403700,416300,244640,412700,534500,9777100,22188262,10.57,9.99
3646,000001.XSHE,2023-11-22 14:00:57.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25968,48370057,495271520.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,957300,800600,818000,799000,368800,202900,316600,592300,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,467300,206900,217000,201100,193722,403700,416300,244640,412700,534500,9788100,22183162,10.57,9.99
3647,000001.XSHE,2023-11-22 14:01:00.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25972,48374057,495312246.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,958500,798600,818000,799000,368800,202900,316600,592300,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,466200,206900,217000,201100,193722,403700,416300,244640,410700,534500,9788300,22124562,10.57,9.99
3648,000001.XSHE,2023-11-22 14:01:03.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25974,48374357,495315300.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1002300,798600,818900,802400,368800,202900,316600,592300,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,519300,206900,217000,201100,193722,403700,416300,244640,410700,534500,9836300,22177662,10.57,9.99
3649,000001.XSHE,2023-11-22 14:01:06.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25977,48375457,495326500.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,987800,804600,821500,802400,368800,202900,316600,592300,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,514000,206900,217000,201100,193722,403700,416300,244640,410700,534500,9830400,22172362,10.57,9.99
3650,000001.XSHE,2023-11-22 14:01:09.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,25981,48381157,495384583.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,991200,804200,823500,802400,368800,202900,316600,592300,754100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,508500,207000,217000,201100,193722,403700,416300,244640,410700,534500,9835400,22167862,10.57,9.99
3651,000001.XSHE,2023-11-22 14:01:12.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,25986,48386157,495435483.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1037600,804200,823500,802400,368800,202900,316600,592300,754500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,508400,207000,217000,201100,193722,403700,416300,244640,410700,534500,9882200,22167762,10.57,9.99
3652,000001.XSHE,2023-11-22 14:01:15.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26014,48424557,495826395.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,999200,804200,823500,802400,368800,202900,316600,592300,754500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,518000,207000,217000,201100,193722,403700,416300,244640,410700,534500,9843800,22176762,10.57,9.99
3653,000001.XSHE,2023-11-22 14:01:18.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26030,48435757,495940411.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1023900,804200,825500,802400,368800,202900,318600,592300,754500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,518600,206400,217000,201100,193722,403700,416300,244640,410700,534500,9872000,22166762,10.57,9.99
3654,000001.XSHE,2023-11-22 14:01:21.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26043,48447357,496058499.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1020800,804200,825500,802400,368800,202900,318600,592300,754500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,518000,206400,217000,201100,193722,403700,416300,244640,410700,534500,9868900,22166162,10.57,9.99
3655,000001.XSHE,2023-11-22 14:01:24.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26061,48483957,496431391.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,1024800,804200,825500,801600,368800,202900,318600,593300,754500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,496600,206400,217000,201100,193722,403700,416300,244640,410700,534500,9873100,22114762,10.57,9.99
3656,000001.XSHE,2023-11-22 14:01:27.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26080,48522257,496821285.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,993100,805400,825500,812600,368800,202900,318600,593300,756500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,496600,216400,217000,201100,193722,403700,416300,244640,410700,534500,9855600,22124762,10.57,9.99
3657,000001.XSHE,2023-11-22 14:01:30.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26094,48533157,496932252.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,978700,805400,827100,812600,368800,202900,318600,593300,756500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,496400,223900,217000,201100,193722,403700,416300,244640,410700,534500,9842800,22139062,10.57,9.99
3658,000001.XSHE,2023-11-22 14:01:33.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26097,48533957,496940397.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,979200,806400,829500,809600,368800,202900,318600,593300,756500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,509700,223900,217000,201100,193722,403700,416300,244640,410700,534500,9843700,22152362,10.57,9.99
3659,000001.XSHE,2023-11-22 14:01:36.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26119,48554757,497152141.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,978400,806400,829800,809600,368800,202900,318600,593300,756900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,508900,223900,217000,201100,193722,403700,416300,244640,410700,534500,9843600,22151562,10.57,9.99
3660,000001.XSHE,2023-11-22 14:01:39.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26138,48564957,497255978.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,972800,806400,819800,809600,268800,202900,318600,593300,756900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,511300,223900,217000,201100,193722,403700,416300,244640,410700,534500,9727400,22153962,10.57,9.99
3661,000001.XSHE,2023-11-22 14:01:42.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26142,48565857,497265140.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,973800,806400,819700,810200,268800,202900,318600,593300,756900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,511700,223900,217000,201100,193722,403700,416300,246640,410700,534500,9729000,22156362,10.57,9.99
