,scr_num,date_time,entr_px,entr_vol,entr_direction,entr_orde_no,entr_index,channel_no,entr_clas,biz_index
4379,000001.XSHE,2023-11-22 09:17:50.510,11.31,2000,2,0,277211,2012,2,0
4380,000001.XSHE,2023-11-22 09:17:50.740,10.45,2200,2,0,277258,2012,2,0
4381,000001.XSHE,2023-11-22 09:17:52.190,10.58,5800,2,0,277647,2012,2,0
4382,000001.XSHE,2023-11-22 09:17:52.950,10.72,4000,2,0,277836,2012,2,0
4383,000001.XSHE,2023-11-22 09:17:52.970,10.23,2500,1,0,277840,2012,2,0
4384,000001.XSHE,2023-11-22 09:17:53.130,9.46,100,1,0,277880,2012,2,0
4385,000001.XSHE,2023-11-22 09:17:53.440,10.2,500,1,0,277955,2012,2,0
4386,000001.XSHE,2023-11-22 09:17:53.760,9.25,100,1,0,278057,2012,2,0
4387,000001.XSHE,2023-11-22 09:17:53.880,10.38,1800,2,0,278093,2012,2,0
4388,000001.XSHE,2023-11-22 09:17:54.040,10.46,4000,2,0,278138,2012,2,0
4389,000001.XSHE,2023-11-22 09:17:54.870,11.31,400,2,0,278317,2012,2,0
4390,000001.XSHE,2023-11-22 09:17:55.260,10.16,1000,1,0,278412,2012,2,0
4391,000001.XSHE,2023-11-22 09:17:56.130,9.46,100,1,0,278623,2012,2,0
4392,000001.XSHE,2023-11-22 09:17:57.770,10.16,5000,1,0,279046,2012,2,0
4393,000001.XSHE,2023-11-22 09:17:58.510,10.18,1000,1,0,279224,2012,2,0
4394,000001.XSHE,2023-11-22 09:17:58.850,10.97,1000,2,0,279287,2012,2,0
4395,000001.XSHE,2023-11-22 09:17:59.130,9.46,100,1,0,279376,2012,2,0
4396,000001.XSHE,2023-11-22 09:17:59.630,10.38,100,1,0,279500,2012,2,0
4397,000001.XSHE,2023-11-22 09:17:59.650,10.33,3000,2,0,279509,2012,2,0
4398,000001.XSHE,2023-11-22 09:18:00.320,10.0,400,1,0,279685,2012,2,0
4399,000001.XSHE,2023-11-22 09:18:01.080,10.2,20000,1,0,279879,2012,2,0
4400,000001.XSHE,2023-11-22 09:18:01.640,10.28,100,1,0,280024,2012,2,0
4401,000001.XSHE,2023-11-22 09:18:01.640,10.28,100,1,0,280025,2012,2,0
4402,000001.XSHE,2023-11-22 09:18:01.650,10.28,100,1,0,280030,2012,2,0
4403,000001.XSHE,2023-11-22 09:18:02.010,10.77,40000,2,0,280110,2012,2,0
4404,000001.XSHE,2023-11-22 09:18:06.590,10.48,1000,2,0,281249,2012,2,0
4405,000001.XSHE,2023-11-22 09:18:08.910,10.56,4000,2,0,281831,2012,2,0
4406,000001.XSHE,2023-11-22 09:18:10.230,10.2,1000,1,0,282203,2012,2,0
4407,000001.XSHE,2023-11-22 09:18:10.610,10.14,600,1,0,282298,2012,2,0
4408,000001.XSHE,2023-11-22 09:18:10.860,10.39,7000,2,0,282360,2012,2,0
4409,000001.XSHE,2023-11-22 09:18:13.270,10.31,1500,2,0,282946,2012,2,0
4410,000001.XSHE,2023-11-22 09:18:13.310,11.31,6000,2,0,282966,2012,2,0
4411,000001.XSHE,2023-11-22 09:18:13.590,10.35,1000,2,0,283051,2012,2,0
4412,000001.XSHE,2023-11-22 09:18:13.980,10.26,20000,2,0,283146,2012,2,0
4413,000001.XSHE,2023-11-22 09:18:14.910,11.31,1000,2,0,283402,2012,2,0
4414,000001.XSHE,2023-11-22 09:18:15.190,10.45,2000,2,0,283475,2012,2,0
4415,000001.XSHE,2023-11-22 09:18:15.590,10.25,500,1,0,283600,2012,2,0
4416,000001.XSHE,2023-11-22 09:18:15.890,10.4,1000,2,0,283669,2012,2,0
4417,000001.XSHE,2023-11-22 09:18:17.480,10.16,1600,1,0,284070,2012,2,0
4418,000001.XSHE,2023-11-22 09:18:17.650,11.31,1000,2,0,284119,2012,2,0
4419,000001.XSHE,2023-11-22 09:18:17.930,10.04,100,1,0,284205,2012,2,0
4420,000001.XSHE,2023-11-22 09:18:17.970,10.46,3300,2,0,284222,2012,2,0
4421,000001.XSHE,2023-11-22 09:18:18.460,10.37,1500,2,0,284360,2012,2,0
4422,000001.XSHE,2023-11-22 09:18:20.090,9.94,5000,1,0,284759,2012,2,0
4423,000001.XSHE,2023-11-22 09:18:20.090,10.38,1900,2,0,284760,2012,2,0
4424,000001.XSHE,2023-11-22 09:18:22.540,10.27,1000,2,0,285388,2012,2,0
4425,000001.XSHE,2023-11-22 09:18:22.950,10.27,3300,2,0,285496,2012,2,0
4426,000001.XSHE,2023-11-22 09:18:23.180,10.41,1000,2,0,285553,2012,2,0
4427,000001.XSHE,2023-11-22 09:18:23.330,9.93,1000,1,0,285609,2012,2,0
4428,000001.XSHE,2023-11-22 09:18:26.410,10.2,500,1,0,286421,2012,2,0
4429,000001.XSHE,2023-11-22 09:18:26.600,10.5,3000,2,0,286471,2012,2,0
4430,000001.XSHE,2023-11-22 09:18:27.270,10.33,5000,2,0,286646,2012,2,0
4431,000001.XSHE,2023-11-22 09:18:27.820,11.31,2000,2,0,286809,2012,2,0
4432,000001.XSHE,2023-11-22 09:18:28.150,10.45,500,2,0,286904,2012,2,0
4433,000001.XSHE,2023-11-22 09:18:30.750,9.25,100,1,0,287554,2012,2,0
4434,000001.XSHE,2023-11-22 09:18:30.920,10.45,5000,2,0,287595,2012,2,0
4435,000001.XSHE,2023-11-22 09:18:33.030,10.4,1100,2,0,288153,2012,2,0
4436,000001.XSHE,2023-11-22 09:18:33.180,10.33,233700,2,0,288182,2012,2,0
4437,000001.XSHE,2023-11-22 09:18:34.340,10.98,1000,2,0,288447,2012,2,0
4438,000001.XSHE,2023-11-22 09:18:35.870,11.26,500,2,0,288877,2012,2,0
4439,000001.XSHE,2023-11-22 09:18:36.020,10.6,300,2,0,288905,2012,2,0
4440,000001.XSHE,2023-11-22 09:18:38.280,10.48,900,2,0,289573,2012,2,0
4441,000001.XSHE,2023-11-22 09:18:39.080,10.21,1000,1,0,289786,2012,2,0
4442,000001.XSHE,2023-11-22 09:18:39.780,10.23,1000,1,0,289975,2012,2,0
4443,000001.XSHE,2023-11-22 09:18:40.100,10.35,1900,2,0,290061,2012,2,0
4444,000001.XSHE,2023-11-22 09:18:40.620,10.58,1300,2,0,290197,2012,2,0
4445,000001.XSHE,2023-11-22 09:18:40.730,10.17,600,1,0,290237,2012,2,0
4446,000001.XSHE,2023-11-22 09:18:41.720,10.39,1000,2,0,290528,2012,2,0
4447,000001.XSHE,2023-11-22 09:18:44.330,9.25,100,1,0,291250,2012,2,0
4448,000001.XSHE,2023-11-22 09:18:44.330,9.25,100,1,0,291251,2012,2,0
4449,000001.XSHE,2023-11-22 09:18:44.350,9.25,100,1,0,291258,2012,2,0
4450,000001.XSHE,2023-11-22 09:18:44.440,10.16,1900,1,0,291302,2012,2,0
4451,000001.XSHE,2023-11-22 09:18:45.220,10.55,400,2,0,291527,2012,2,0
4452,000001.XSHE,2023-11-22 09:18:45.300,10.4,500,2,0,291550,2012,2,0
4453,000001.XSHE,2023-11-22 09:18:45.490,10.29,300,2,0,291613,2012,2,0
4454,000001.XSHE,2023-11-22 09:18:45.940,10.14,2400,1,0,291737,2012,2,0
4455,000001.XSHE,2023-11-22 09:18:48.800,10.24,5000,1,0,292508,2012,2,0
4456,000001.XSHE,2023-11-22 09:18:49.540,10.46,4000,2,0,292727,2012,2,0
4457,000001.XSHE,2023-11-22 09:18:49.770,10.1,10000,1,0,292781,2012,2,0
4458,000001.XSHE,2023-11-22 09:18:50.570,10.1,600,1,0,292982,2012,2,0
4459,000001.XSHE,2023-11-22 09:18:51.360,10.77,44800,2,0,293196,2012,2,0
4460,000001.XSHE,2023-11-22 09:18:51.560,10.32,15000,2,0,293256,2012,2,0
4461,000001.XSHE,2023-11-22 09:18:51.800,10.45,500,2,0,293322,2012,2,0
4462,000001.XSHE,2023-11-22 09:18:53.150,10.2,3100,1,0,293699,2012,2,0
4463,000001.XSHE,2023-11-22 09:18:53.500,10.2,2000,1,0,293794,2012,2,0
4464,000001.XSHE,2023-11-22 09:18:53.610,10.37,1000,2,0,293830,2012,2,0
4465,000001.XSHE,2023-11-22 09:18:53.970,10.35,500,2,0,293915,2012,2,0
4466,000001.XSHE,2023-11-22 09:18:54.400,10.3,4400,2,0,294033,2012,2,0
4467,000001.XSHE,2023-11-22 09:18:57.500,10.52,1000,2,0,294905,2012,2,0
4468,000001.XSHE,2023-11-22 09:18:58.190,10.5,500,2,0,295115,2012,2,0
4469,000001.XSHE,2023-11-22 09:18:59.160,10.79,600,1,0,295430,2012,2,0
4470,000001.XSHE,2023-11-22 09:18:59.180,10.7,1900,2,0,295439,2012,2,0
4471,000001.XSHE,2023-11-22 09:18:59.690,10.4,600,2,0,295596,2012,2,0
4472,000001.XSHE,2023-11-22 09:19:00.390,10.18,4900,1,0,295779,2012,2,0
4473,000001.XSHE,2023-11-22 09:19:00.570,10.17,1500,1,0,295837,2012,2,0
4474,000001.XSHE,2023-11-22 09:19:00.620,10.17,800,1,0,295854,2012,2,0
4475,000001.XSHE,2023-11-22 09:19:01.270,10.45,2900,2,0,296046,2012,2,0
4476,000001.XSHE,2023-11-22 09:19:01.630,10.28,100,1,0,296143,2012,2,0
4477,000001.XSHE,2023-11-22 09:19:01.630,10.28,100,1,0,296145,2012,2,0
4478,000001.XSHE,2023-11-22 09:19:01.640,10.28,100,1,0,296146,2012,2,0
4479,000001.XSHE,2023-11-22 09:19:02.370,10.38,3600,2,0,296379,2012,2,0
4480,000001.XSHE,2023-11-22 09:19:03.220,10.12,900,1,0,296655,2012,2,0
4481,000001.XSHE,2023-11-22 09:19:03.280,10.33,15000,2,0,296677,2012,2,0
4482,000001.XSHE,2023-11-22 09:19:04.840,10.37,3000,2,0,297103,2012,2,0
4483,000001.XSHE,2023-11-22 09:19:05.310,10.55,600,2,0,297228,2012,2,0
4484,000001.XSHE,2023-11-22 09:19:05.630,10.11,2500,1,0,297334,2012,2,0
4485,000001.XSHE,2023-11-22 09:19:06.920,10.4,2000,2,0,297709,2012,2,0
4486,000001.XSHE,2023-11-22 09:19:09.360,10.49,2000,2,0,298430,2012,2,0
4487,000001.XSHE,2023-11-22 09:19:09.950,10.14,400,1,0,298603,2012,2,0
4488,000001.XSHE,2023-11-22 09:19:11.220,10.7,600,2,0,299007,2012,2,0
4489,000001.XSHE,2023-11-22 09:19:11.510,10.54,3000,2,0,299104,2012,2,0
4490,000001.XSHE,2023-11-22 09:19:11.970,10.23,1000,1,0,299256,2012,2,0
4491,000001.XSHE,2023-11-22 09:19:12.040,10.1,3400,1,0,299282,2012,2,0
4492,000001.XSHE,2023-11-22 09:19:12.050,11.31,3800,2,0,299285,2012,2,0
4493,000001.XSHE,2023-11-22 09:19:12.890,9.82,200,1,0,299530,2012,2,0
4494,000001.XSHE,2023-11-22 09:19:12.970,10.14,2600,1,0,299556,2012,2,0
4495,000001.XSHE,2023-11-22 09:19:13.270,10.55,500,2,0,299651,2012,2,0
4496,000001.XSHE,2023-11-22 09:19:13.860,10.35,2000,2,0,299819,2012,2,0
4497,000001.XSHE,2023-11-22 09:19:14.290,10.22,400,1,0,299929,2012,2,0
4498,000001.XSHE,2023-11-22 09:19:14.550,10.25,1400,1,0,300006,2012,2,0
4499,000001.XSHE,2023-11-22 09:19:15.050,11.31,58100,2,0,300146,2012,2,0
4500,000001.XSHE,2023-11-22 09:19:16.880,10.85,600,2,0,300734,2012,2,0
4501,000001.XSHE,2023-11-22 09:19:17.080,10.37,800,2,0,300804,2012,2,0
4502,000001.XSHE,2023-11-22 09:19:18.460,11.3,10000,2,0,301193,2012,2,0
4503,000001.XSHE,2023-11-22 09:19:18.610,10.24,1000,1,0,301241,2012,2,0
4504,000001.XSHE,2023-11-22 09:19:19.610,10.28,1000,2,0,301534,2012,2,0
4505,000001.XSHE,2023-11-22 09:19:20.870,10.4,400,2,0,301916,2012,2,0
4506,000001.XSHE,2023-11-22 09:19:21.260,10.2,1500,1,0,302044,2012,2,0
4507,000001.XSHE,2023-11-22 09:19:21.790,10.09,1500,1,0,302209,2012,2,0
4508,000001.XSHE,2023-11-22 09:19:22.360,10.65,400,2,0,302374,2012,2,0
4509,000001.XSHE,2023-11-22 09:19:23.580,11.0,600,2,0,302738,2012,2,0
4510,000001.XSHE,2023-11-22 09:19:24.000,10.43,3000,2,0,302867,2012,2,0
4511,000001.XSHE,2023-11-22 09:19:24.100,10.36,20000,2,0,302893,2012,2,0
4512,000001.XSHE,2023-11-22 09:19:24.150,10.78,300,2,0,302905,2012,2,0
4513,000001.XSHE,2023-11-22 09:19:24.240,10.49,1100,2,0,302937,2012,2,0
4514,000001.XSHE,2023-11-22 09:19:24.450,10.49,600,2,0,302991,2012,2,0
4515,000001.XSHE,2023-11-22 09:19:25.060,10.11,500,1,0,303214,2012,2,0
4516,000001.XSHE,2023-11-22 09:19:25.700,10.6,10000,2,0,303388,2012,2,0
4517,000001.XSHE,2023-11-22 09:19:27.190,10.16,100000,1,0,303850,2012,2,0
4518,000001.XSHE,2023-11-22 09:19:27.530,10.0,100,1,0,303939,2012,2,0
4519,000001.XSHE,2023-11-22 09:19:27.550,10.31,3800,2,0,303947,2012,2,0
4520,000001.XSHE,2023-11-22 09:19:29.410,11.15,600,2,0,304510,2012,2,0
4521,000001.XSHE,2023-11-22 09:19:29.840,10.78,39900,2,0,304645,2012,2,0
4522,000001.XSHE,2023-11-22 09:19:30.470,10.32,3500,2,0,304817,2012,2,0
4523,000001.XSHE,2023-11-22 09:19:31.510,10.5,5000,2,0,305138,2012,2,0
4524,000001.XSHE,2023-11-22 09:19:33.290,10.35,1800,2,0,305651,2012,2,0
4525,000001.XSHE,2023-11-22 09:19:33.550,9.25,2200,2,0,305735,2012,2,0
4526,000001.XSHE,2023-11-22 09:19:34.180,10.22,200,1,0,305924,2012,2,0
4527,000001.XSHE,2023-11-22 09:19:34.220,10.12,10000,1,0,305935,2012,2,0
4528,000001.XSHE,2023-11-22 09:19:35.900,10.18,2000,1,0,306425,2012,2,0
4529,000001.XSHE,2023-11-22 09:19:36.740,10.2,200,1,0,306656,2012,2,0
4530,000001.XSHE,2023-11-22 09:19:37.050,11.3,600,2,0,306746,2012,2,0
4531,000001.XSHE,2023-11-22 09:19:37.510,10.0,1000,1,0,306893,2012,2,0
4532,000001.XSHE,2023-11-22 09:19:37.990,10.61,500,2,0,307053,2012,2,0
4533,000001.XSHE,2023-11-22 09:19:38.330,11.0,100,2,0,307158,2012,2,0
4534,000001.XSHE,2023-11-22 09:19:39.040,10.39,1000,2,0,307340,2012,2,0
4535,000001.XSHE,2023-11-22 09:19:39.350,10.01,3500,1,0,307427,2012,2,0
4536,000001.XSHE,2023-11-22 09:19:40.060,10.79,3200,1,0,307639,2012,2,0
4537,000001.XSHE,2023-11-22 09:19:40.540,10.34,5000,2,0,307788,2012,2,0
4538,000001.XSHE,2023-11-22 09:19:40.570,10.22,2000,1,0,307796,2012,2,0
4539,000001.XSHE,2023-11-22 09:19:40.860,10.28,4000,2,0,307878,2012,2,0
4540,000001.XSHE,2023-11-22 09:19:41.990,10.15,200,1,0,308224,2012,2,0
4541,000001.XSHE,2023-11-22 09:19:42.020,10.11,2300,1,0,308232,2012,2,0
4542,000001.XSHE,2023-11-22 09:19:42.640,11.31,100,2,0,308416,2012,2,0
4543,000001.XSHE,2023-11-22 09:19:43.570,10.4,1000,2,0,308677,2012,2,0
4544,000001.XSHE,2023-11-22 09:19:43.780,10.02,10000,1,0,308748,2012,2,0
4545,000001.XSHE,2023-11-22 09:19:43.960,10.39,2700,2,0,308796,2012,2,0
4546,000001.XSHE,2023-11-22 09:19:44.650,10.2,500,1,0,309018,2012,2,0
4547,000001.XSHE,2023-11-22 09:19:44.920,10.15,2000,1,0,309099,2012,2,0
4548,000001.XSHE,2023-11-22 09:19:44.980,10.07,1000,1,0,309127,2012,2,0
4549,000001.XSHE,2023-11-22 09:19:46.190,10.48,300,2,0,309509,2012,2,0
4550,000001.XSHE,2023-11-22 09:19:47.950,10.11,400,1,0,310025,2012,2,0
4551,000001.XSHE,2023-11-22 09:19:48.610,9.98,2000,1,0,310217,2012,2,0
4552,000001.XSHE,2023-11-22 09:19:48.990,10.52,2000,2,0,310336,2012,2,0
4553,000001.XSHE,2023-11-22 09:19:49.010,10.55,3000,2,0,310342,2012,2,0
4554,000001.XSHE,2023-11-22 09:19:49.050,10.64,2800,2,0,310352,2012,2,0
4555,000001.XSHE,2023-11-22 09:19:49.190,11.31,1600,2,0,310380,2012,2,0
4556,000001.XSHE,2023-11-22 09:19:49.740,10.28,500,1,0,310559,2012,2,0
4557,000001.XSHE,2023-11-22 09:19:50.970,10.44,3000,2,0,310933,2012,2,0
4558,000001.XSHE,2023-11-22 09:19:51.160,10.0,100,1,0,311016,2012,2,0
4559,000001.XSHE,2023-11-22 09:19:52.220,10.25,3000,1,0,311334,2012,2,0
4560,000001.XSHE,2023-11-22 09:19:54.980,10.0,5800,1,0,312233,2012,2,0
4561,000001.XSHE,2023-11-22 09:19:55.010,10.01,200,1,0,312241,2012,2,0
4562,000001.XSHE,2023-11-22 09:19:55.090,10.27,1500,2,0,312260,2012,2,0
4563,000001.XSHE,2023-11-22 09:19:55.490,10.52,1000,2,0,312394,2012,2,0
4564,000001.XSHE,2023-11-22 09:19:55.750,10.16,600,1,0,312474,2012,2,0
4565,000001.XSHE,2023-11-22 09:19:55.900,10.61,5000,2,0,312525,2012,2,0
4566,000001.XSHE,2023-11-22 09:19:55.930,10.23,1000,1,0,312532,2012,2,0
4567,000001.XSHE,2023-11-22 09:19:56.880,10.09,500,1,0,312803,2012,2,0
4568,000001.XSHE,2023-11-22 09:19:56.980,10.59,150000,2,0,312836,2012,2,0
4569,000001.XSHE,2023-11-22 09:19:57.460,11.31,100,2,0,312995,2012,2,0
4570,000001.XSHE,2023-11-22 09:19:57.600,10.4,1000,2,0,313038,2012,2,0
4571,000001.XSHE,2023-11-22 09:19:58.260,10.2,3600,1,0,313236,2012,2,0
4572,000001.XSHE,2023-11-22 09:19:59.240,9.96,5000,1,0,313525,2012,2,0
4573,000001.XSHE,2023-11-22 09:20:00.580,11.31,2000,1,0,314085,2012,2,0
4574,000001.XSHE,2023-11-22 09:20:00.920,11.31,1100,1,0,314258,2012,2,0
4575,000001.XSHE,2023-11-22 09:20:01.010,9.25,100,2,0,314329,2012,2,0
4576,000001.XSHE,2023-11-22 09:20:01.470,10.4,200,2,0,314566,2012,2,0
4577,000001.XSHE,2023-11-22 09:20:01.470,10.14,200,1,0,314569,2012,2,0
4578,000001.XSHE,2023-11-22 09:20:01.630,10.28,100,1,0,314630,2012,2,0
4579,000001.XSHE,2023-11-22 09:20:01.630,10.28,100,1,0,314631,2012,2,0
4580,000001.XSHE,2023-11-22 09:20:01.650,10.28,100,1,0,314636,2012,2,0
4581,000001.XSHE,2023-11-22 09:20:02.150,10.48,4100,1,0,314848,2012,2,0
4582,000001.XSHE,2023-11-22 09:20:02.190,10.08,100,2,0,314882,2012,2,0
4583,000001.XSHE,2023-11-22 09:20:02.250,9.77,100,2,0,314913,2012,2,0
4584,000001.XSHE,2023-11-22 09:20:02.460,10.48,4100,1,0,314991,2012,2,0
4585,000001.XSHE,2023-11-22 09:20:02.710,10.32,3200,2,0,315086,2012,2,0
4586,000001.XSHE,2023-11-22 09:20:03.370,9.25,100,1,0,315381,2012,2,0
4587,000001.XSHE,2023-11-22 09:20:04.010,9.77,100,2,0,315547,2012,2,0
4588,000001.XSHE,2023-11-22 09:20:05.340,11.31,2800,2,0,315929,2012,2,0
4589,000001.XSHE,2023-11-22 09:20:05.570,9.77,30600,2,0,315991,2012,2,0
4590,000001.XSHE,2023-11-22 09:20:05.710,10.01,1000,1,0,316025,2012,2,0
4591,000001.XSHE,2023-11-22 09:20:05.790,11.0,5000,2,0,316050,2012,2,0
4592,000001.XSHE,2023-11-22 09:20:06.030,9.25,100,1,0,316119,2012,2,0
4593,000001.XSHE,2023-11-22 09:20:07.360,10.3,600,1,0,316454,2012,2,0
4594,000001.XSHE,2023-11-22 09:20:08.790,10.26,2000,2,0,316858,2012,2,0
4595,000001.XSHE,2023-11-22 09:20:08.920,10.46,1000,2,0,316885,2012,2,0
4596,000001.XSHE,2023-11-22 09:20:08.970,10.88,500,2,0,316895,2012,2,0
4597,000001.XSHE,2023-11-22 09:20:09.450,10.28,500,1,0,317035,2012,2,0
4598,000001.XSHE,2023-11-22 09:20:09.660,10.37,1000,2,0,317085,2012,2,0
4599,000001.XSHE,2023-11-22 09:20:10.070,10.48,200,1,0,317203,2012,2,0
4600,000001.XSHE,2023-11-22 09:20:10.150,10.48,200,1,0,317233,2012,2,0
4601,000001.XSHE,2023-11-22 09:20:10.200,11.31,200,1,0,317247,2012,2,0
4602,000001.XSHE,2023-11-22 09:20:10.350,10.38,700,2,0,317311,2012,2,0
4603,000001.XSHE,2023-11-22 09:20:10.530,11.31,300,2,0,317372,2012,2,0
4604,000001.XSHE,2023-11-22 09:20:10.900,10.0,500,1,0,317498,2012,2,0
4605,000001.XSHE,2023-11-22 09:20:11.270,10.17,1000,1,0,317644,2012,2,0
4606,000001.XSHE,2023-11-22 09:20:11.700,10.38,30000,2,0,317766,2012,2,0
4607,000001.XSHE,2023-11-22 09:20:12.300,10.66,1000,2,0,317938,2012,2,0
4608,000001.XSHE,2023-11-22 09:20:13.050,10.16,4500,1,0,318131,2012,2,0
4609,000001.XSHE,2023-11-22 09:20:13.210,9.28,2000,1,0,318177,2012,2,0
4610,000001.XSHE,2023-11-22 09:20:13.860,10.85,1900,2,0,318358,2012,2,0
4611,000001.XSHE,2023-11-22 09:20:14.950,10.38,2000,2,0,318640,2012,2,0
4612,000001.XSHE,2023-11-22 09:20:15.280,10.26,4500,1,0,318724,2012,2,0
4613,000001.XSHE,2023-11-22 09:20:16.420,10.98,500,2,0,318995,2012,2,0
4614,000001.XSHE,2023-11-22 09:20:16.530,10.73,300,2,0,319026,2012,2,0
4615,000001.XSHE,2023-11-22 09:20:17.780,10.48,1800,2,0,319331,2012,2,0
4616,000001.XSHE,2023-11-22 09:20:17.870,10.55,1000,2,0,319354,2012,2,0
4617,000001.XSHE,2023-11-22 09:20:18.090,10.49,700,2,0,319409,2012,2,0
4618,000001.XSHE,2023-11-22 09:20:18.170,10.0,1000,1,0,319443,2012,2,0
4619,000001.XSHE,2023-11-22 09:20:19.220,9.96,3000,1,0,319741,2012,2,0
4620,000001.XSHE,2023-11-22 09:20:19.660,10.18,500,1,0,319872,2012,2,0
4621,000001.XSHE,2023-11-22 09:20:20.720,10.37,300,2,0,320179,2012,2,0
4622,000001.XSHE,2023-11-22 09:20:21.280,10.11,1200,1,0,320315,2012,2,0
4623,000001.XSHE,2023-11-22 09:20:21.410,10.21,1000,1,0,320344,2012,2,0
4624,000001.XSHE,2023-11-22 09:20:21.890,10.68,5500,2,0,320470,2012,2,0
4625,000001.XSHE,2023-11-22 09:20:24.500,11.3,200,2,0,321158,2012,2,0
4626,000001.XSHE,2023-11-22 09:20:26.400,10.26,16100,2,0,321651,2012,2,0
4627,000001.XSHE,2023-11-22 09:20:26.530,11.09,500,2,0,321685,2012,2,0
4628,000001.XSHE,2023-11-22 09:20:26.700,10.28,100,2,0,321719,2012,2,0
4629,000001.XSHE,2023-11-22 09:20:26.810,10.33,100,2,0,321764,2012,2,0
4630,000001.XSHE,2023-11-22 09:20:28.210,10.01,400,1,0,322132,2012,2,0
4631,000001.XSHE,2023-11-22 09:20:28.760,11.2,2000,2,0,322286,2012,2,0
4632,000001.XSHE,2023-11-22 09:20:28.850,11.31,100,2,0,322318,2012,2,0
4633,000001.XSHE,2023-11-22 09:20:29.590,10.52,2000,2,0,322517,2012,2,0
4634,000001.XSHE,2023-11-22 09:20:30.350,10.28,49000,2,0,322705,2012,2,0
4635,000001.XSHE,2023-11-22 09:20:30.900,10.15,100,1,0,322855,2012,2,0
4636,000001.XSHE,2023-11-22 09:20:30.980,10.15,600,1,0,322879,2012,2,0
4637,000001.XSHE,2023-11-22 09:20:31.700,10.21,5000,1,0,323071,2012,2,0
4638,000001.XSHE,2023-11-22 09:20:32.130,10.38,5000,2,0,323216,2012,2,0
4639,000001.XSHE,2023-11-22 09:20:32.490,10.08,1200,1,0,323324,2012,2,0
4640,000001.XSHE,2023-11-22 09:20:32.870,10.78,1000,2,0,323450,2012,2,0
4641,000001.XSHE,2023-11-22 09:20:33.720,10.58,1000,2,0,323692,2012,2,0
4642,000001.XSHE,2023-11-22 09:20:34.980,10.69,2000,2,0,324001,2012,2,0
4643,000001.XSHE,2023-11-22 09:20:35.120,10.55,600,2,0,324039,2012,2,0
4644,000001.XSHE,2023-11-22 09:20:35.890,11.19,500,2,0,324247,2012,2,0
4645,000001.XSHE,2023-11-22 09:20:36.970,10.46,2000,2,0,324547,2012,2,0
4646,000001.XSHE,2023-11-22 09:20:38.110,10.25,300,1,0,324879,2012,2,0
4647,000001.XSHE,2023-11-22 09:20:38.160,10.24,500,1,0,324889,2012,2,0
4648,000001.XSHE,2023-11-22 09:20:39.190,10.42,1000,2,0,325195,2012,2,0
4649,000001.XSHE,2023-11-22 09:20:39.450,10.21,300,1,0,325279,2012,2,0
4650,000001.XSHE,2023-11-22 09:20:39.640,10.05,1200,1,0,325335,2012,2,0
4651,000001.XSHE,2023-11-22 09:20:40.160,9.98,2500,1,0,325464,2012,2,0
4652,000001.XSHE,2023-11-22 09:20:41.160,10.22,3000,1,0,325750,2012,2,0
4653,000001.XSHE,2023-11-22 09:20:42.930,11.31,3000,2,0,326251,2012,2,0
4654,000001.XSHE,2023-11-22 09:20:43.510,10.3,900,2,0,326408,2012,2,0
4655,000001.XSHE,2023-11-22 09:20:43.640,10.28,1900,1,0,326436,2012,2,0
4656,000001.XSHE,2023-11-22 09:20:44.480,10.18,2000,1,0,326681,2012,2,0
4657,000001.XSHE,2023-11-22 09:20:44.900,10.89,5000,2,0,326805,2012,2,0
4658,000001.XSHE,2023-11-22 09:20:44.930,10.35,200,2,0,326814,2012,2,0
4659,000001.XSHE,2023-11-22 09:20:45.340,10.28,200,2,0,326923,2012,2,0
4660,000001.XSHE,2023-11-22 09:20:45.450,10.8,2000,2,0,326953,2012,2,0
4661,000001.XSHE,2023-11-22 09:20:45.630,11.13,3000,2,0,326997,2012,2,0
4662,000001.XSHE,2023-11-22 09:20:46.060,10.34,1000,2,0,327100,2012,2,0
4663,000001.XSHE,2023-11-22 09:20:46.500,10.0,2000,1,0,327210,2012,2,0
4664,000001.XSHE,2023-11-22 09:20:46.940,10.88,1000,2,0,327335,2012,2,0
4665,000001.XSHE,2023-11-22 09:20:47.710,11.29,800,2,0,327542,2012,2,0
4666,000001.XSHE,2023-11-22 09:20:47.740,10.3,2000,2,0,327550,2012,2,0
4667,000001.XSHE,2023-11-22 09:20:49.460,10.0,1000,1,0,327992,2012,2,0
4668,000001.XSHE,2023-11-22 09:20:49.970,10.38,300,2,0,328118,2012,2,0
4669,000001.XSHE,2023-11-22 09:20:50.530,10.15,2000,1,0,328296,2012,2,0
4670,000001.XSHE,2023-11-22 09:20:51.510,10.21,1900,1,0,328565,2012,2,0
4671,000001.XSHE,2023-11-22 09:20:51.630,10.19,500,1,0,328590,2012,2,0
4672,000001.XSHE,2023-11-22 09:20:51.940,10.4,2000,2,0,328678,2012,2,0
4673,000001.XSHE,2023-11-22 09:20:52.640,10.2,1500,1,0,328875,2012,2,0
4674,000001.XSHE,2023-11-22 09:20:52.710,10.29,200,1,0,328897,2012,2,0
4675,000001.XSHE,2023-11-22 09:20:53.690,10.5,200,2,0,329173,2012,2,0
4676,000001.XSHE,2023-11-22 09:20:53.760,10.98,5000,2,0,329188,2012,2,0
4677,000001.XSHE,2023-11-22 09:20:55.830,10.38,1000,2,0,329762,2012,2,0
