,scr_num,date_time,trd_px,trd_vol,trd_amt,trd_clas,buy_num,sell_num,trd_index,channel_no,biz_index
0,000001.XSHE,2023-11-22 09:15:00.030,0.0,100,0.0,4,2332,0,2334,2012,0
1,000001.XSHE,2023-11-22 09:15:00.160,0.0,10700,0.0,4,41191,0,41224,2012,0
2,000001.XSHE,2023-11-22 09:15:00.520,0.0,16700,0.0,4,0,86900,86901,2012,0
3,000001.XSHE,2023-11-22 09:15:00.590,0.0,3500,0.0,4,80122,0,93987,2012,0
4,000001.XSHE,2023-11-22 09:15:01.370,0.0,100,0.0,4,142720,0,144091,2012,0
5,000001.XSHE,2023-11-22 09:15:01.380,0.0,100,0.0,4,142794,0,144159,2012,0
6,000001.XSHE,2023-11-22 09:15:01.420,0.0,100,0.0,4,135005,0,145953,2012,0
7,000001.XSHE,2023-11-22 09:15:01.680,0.0,1000,0.0,4,54678,0,159237,2012,0
8,000001.XSHE,2023-11-22 09:15:01.710,0.0,100,0.0,4,133211,0,160414,2012,0
9,000001.XSHE,2023-11-22 09:15:01.710,0.0,100,0.0,4,136857,0,160467,2012,0
10,000001.XSHE,2023-11-22 09:15:02.260,0.0,3000,0.0,4,181536,0,181537,2012,0
11,000001.XSHE,2023-11-22 09:15:02.450,0.0,100,0.0,4,287,0,186801,2012,0
12,000001.XSHE,2023-11-22 09:15:02.460,0.0,100,0.0,4,155269,0,187074,2012,0
13,000001.XSHE,2023-11-22 09:15:02.460,0.0,100,0.0,4,155270,0,187075,2012,0
14,000001.XSHE,2023-11-22 09:15:02.510,0.0,100,0.0,4,154968,0,188949,2012,0
15,000001.XSHE,2023-11-22 09:15:02.510,0.0,100,0.0,4,154967,0,188950,2012,0
16,000001.XSHE,2023-11-22 09:15:02.560,0.0,100,0.0,4,138694,0,190552,2012,0
17,000001.XSHE,2023-11-22 09:15:02.560,0.0,100,0.0,4,140857,0,190576,2012,0
18,000001.XSHE,2023-11-22 09:15:02.560,0.0,100,0.0,4,143284,0,190578,2012,0
19,000001.XSHE,2023-11-22 09:15:02.560,0.0,100,0.0,4,145091,0,190598,2012,0
20,000001.XSHE,2023-11-22 09:15:02.620,0.0,100,0.0,4,177227,0,193034,2012,0
21,000001.XSHE,2023-11-22 09:15:03.130,0.0,1000,0.0,4,206505,0,206511,2012,0
22,000001.XSHE,2023-11-22 09:15:03.510,0.0,50000,0.0,4,89512,0,212768,2012,0
23,000001.XSHE,2023-11-22 09:15:04.020,0.0,1000,0.0,4,221813,0,221815,2012,0
24,000001.XSHE,2023-11-22 09:15:04.490,0.0,100,0.0,4,226130,0,226133,2012,0
25,000001.XSHE,2023-11-22 09:15:04.640,0.0,100,0.0,4,227610,0,227611,2012,0
26,000001.XSHE,2023-11-22 09:15:05.590,0.0,100,0.0,4,150997,0,234382,2012,0
27,000001.XSHE,2023-11-22 09:15:05.600,0.0,100,0.0,4,151637,0,234412,2012,0
28,000001.XSHE,2023-11-22 09:15:05.620,0.0,100,0.0,4,232227,0,234491,2012,0
29,000001.XSHE,2023-11-22 09:15:05.640,0.0,100,0.0,4,152533,0,234588,2012,0
30,000001.XSHE,2023-11-22 09:15:05.780,0.0,100,0.0,4,158786,0,234958,2012,0
31,000001.XSHE,2023-11-22 09:15:06.240,0.0,100,0.0,4,142979,0,236547,2012,0
32,000001.XSHE,2023-11-22 09:15:08.620,0.0,100,0.0,4,239941,0,240467,2012,0
33,000001.XSHE,2023-11-22 09:15:10.000,0.0,100,0.0,4,241539,0,241544,2012,0
34,000001.XSHE,2023-11-22 09:15:10.000,0.0,200,0.0,4,241540,0,241545,2012,0
35,000001.XSHE,2023-11-22 09:15:10.000,0.0,100,0.0,4,241542,0,241546,2012,0
36,000001.XSHE,2023-11-22 09:15:10.000,0.0,200,0.0,4,241543,0,241547,2012,0
37,000001.XSHE,2023-11-22 09:15:11.240,0.0,100,0.0,4,241947,0,242372,2012,0
38,000001.XSHE,2023-11-22 09:15:11.620,0.0,100,0.0,4,242330,0,242670,2012,0
39,000001.XSHE,2023-11-22 09:15:12.010,0.0,100,0.0,4,165192,0,242871,2012,0
40,000001.XSHE,2023-11-22 09:15:14.620,0.0,100,0.0,4,243567,0,243709,2012,0
41,000001.XSHE,2023-11-22 09:15:17.200,0.0,100,0.0,4,3422,0,244513,2012,0
42,000001.XSHE,2023-11-22 09:15:17.620,0.0,100,0.0,4,244495,0,244579,2012,0
43,000001.XSHE,2023-11-22 09:15:18.260,0.0,100,0.0,4,848,0,244677,2012,0
44,000001.XSHE,2023-11-22 09:15:20.620,0.0,100,0.0,4,245072,0,245143,2012,0
45,000001.XSHE,2023-11-22 09:15:22.110,0.0,100,0.0,4,191,0,245472,2012,0
46,000001.XSHE,2023-11-22 09:15:23.620,0.0,100,0.0,4,245686,0,245783,2012,0
47,000001.XSHE,2023-11-22 09:15:26.620,0.0,100,0.0,4,246296,0,246400,2012,0
48,000001.XSHE,2023-11-22 09:15:26.680,0.0,100,0.0,4,244492,0,246406,2012,0
49,000001.XSHE,2023-11-22 09:15:29.620,0.0,100,0.0,4,246756,0,246822,2012,0
50,000001.XSHE,2023-11-22 09:15:32.200,0.0,100,0.0,4,243023,0,247270,2012,0
51,000001.XSHE,2023-11-22 09:15:32.210,0.0,100,0.0,4,242995,0,247271,2012,0
52,000001.XSHE,2023-11-22 09:15:32.620,0.0,100,0.0,4,247256,0,247342,2012,0
53,000001.XSHE,2023-11-22 09:15:33.080,0.0,100,0.0,4,243213,0,247389,2012,0
54,000001.XSHE,2023-11-22 09:15:33.090,0.0,100,0.0,4,243375,0,247392,2012,0
55,000001.XSHE,2023-11-22 09:15:33.090,0.0,100,0.0,4,243160,0,247393,2012,0
56,000001.XSHE,2023-11-22 09:15:33.100,0.0,100,0.0,4,243121,0,247394,2012,0
57,000001.XSHE,2023-11-22 09:15:33.100,0.0,100,0.0,4,243126,0,247395,2012,0
58,000001.XSHE,2023-11-22 09:15:33.100,0.0,100,0.0,4,243125,0,247397,2012,0
59,000001.XSHE,2023-11-22 09:15:33.110,0.0,100,0.0,4,243219,0,247401,2012,0
60,000001.XSHE,2023-11-22 09:15:33.120,0.0,100,0.0,4,243215,0,247405,2012,0
61,000001.XSHE,2023-11-22 09:15:33.120,0.0,100,0.0,4,243153,0,247406,2012,0
62,000001.XSHE,2023-11-22 09:15:33.120,0.0,100,0.0,4,243152,0,247407,2012,0
63,000001.XSHE,2023-11-22 09:15:33.140,0.0,100,0.0,4,243214,0,247415,2012,0
64,000001.XSHE,2023-11-22 09:15:33.160,0.0,100,0.0,4,243222,0,247419,2012,0
65,000001.XSHE,2023-11-22 09:15:33.190,0.0,100,0.0,4,243246,0,247429,2012,0
66,000001.XSHE,2023-11-22 09:15:33.190,0.0,100,0.0,4,243229,0,247430,2012,0
67,000001.XSHE,2023-11-22 09:15:33.350,0.0,100,0.0,4,243336,0,247472,2012,0
68,000001.XSHE,2023-11-22 09:15:33.350,0.0,100,0.0,4,243293,0,247473,2012,0
69,000001.XSHE,2023-11-22 09:15:33.380,0.0,100,0.0,4,243335,0,247492,2012,0
70,000001.XSHE,2023-11-22 09:15:33.410,0.0,100,0.0,4,243347,0,247521,2012,0
71,000001.XSHE,2023-11-22 09:15:33.410,0.0,100,0.0,4,243312,0,247522,2012,0
72,000001.XSHE,2023-11-22 09:15:33.420,0.0,100,0.0,4,243346,0,247532,2012,0
73,000001.XSHE,2023-11-22 09:15:33.420,0.0,100,0.0,4,243358,0,247533,2012,0
74,000001.XSHE,2023-11-22 09:15:33.420,0.0,100,0.0,4,243345,0,247534,2012,0
75,000001.XSHE,2023-11-22 09:15:33.520,0.0,100,0.0,4,243395,0,247554,2012,0
76,000001.XSHE,2023-11-22 09:15:33.770,0.0,100,0.0,4,243583,0,247589,2012,0
77,000001.XSHE,2023-11-22 09:15:33.780,0.0,100,0.0,4,243536,0,247591,2012,0
78,000001.XSHE,2023-11-22 09:15:33.810,0.0,100,0.0,4,243538,0,247598,2012,0
79,000001.XSHE,2023-11-22 09:15:33.810,0.0,100,0.0,4,243392,0,247600,2012,0
80,000001.XSHE,2023-11-22 09:15:33.830,0.0,100,0.0,4,243534,0,247602,2012,0
81,000001.XSHE,2023-11-22 09:15:33.880,0.0,100,0.0,4,243468,0,247610,2012,0
82,000001.XSHE,2023-11-22 09:15:33.900,0.0,100,0.0,4,243528,0,247613,2012,0
83,000001.XSHE,2023-11-22 09:15:33.940,0.0,100,0.0,4,243530,0,247617,2012,0
84,000001.XSHE,2023-11-22 09:15:33.940,0.0,100,0.0,4,243464,0,247618,2012,0
85,000001.XSHE,2023-11-22 09:15:33.960,0.0,100,0.0,4,243533,0,247621,2012,0
86,000001.XSHE,2023-11-22 09:15:33.970,0.0,100,0.0,4,243537,0,247624,2012,0
87,000001.XSHE,2023-11-22 09:15:34.000,0.0,100,0.0,4,243529,0,247628,2012,0
88,000001.XSHE,2023-11-22 09:15:34.010,0.0,100,0.0,4,243544,0,247631,2012,0
89,000001.XSHE,2023-11-22 09:15:34.010,0.0,100,0.0,4,243466,0,247632,2012,0
90,000001.XSHE,2023-11-22 09:15:34.010,0.0,100,0.0,4,243543,0,247633,2012,0
91,000001.XSHE,2023-11-22 09:15:34.030,0.0,100,0.0,4,243553,0,247635,2012,0
92,000001.XSHE,2023-11-22 09:15:34.040,0.0,100,0.0,4,243470,0,247636,2012,0
93,000001.XSHE,2023-11-22 09:15:34.060,0.0,100,0.0,4,243565,0,247641,2012,0
94,000001.XSHE,2023-11-22 09:15:34.120,0.0,100,0.0,4,243527,0,247664,2012,0
95,000001.XSHE,2023-11-22 09:15:34.150,0.0,100,0.0,4,244091,0,247673,2012,0
96,000001.XSHE,2023-11-22 09:15:34.380,0.0,100,0.0,4,243701,0,247770,2012,0
97,000001.XSHE,2023-11-22 09:15:34.690,0.0,100,0.0,4,243670,0,247831,2012,0
98,000001.XSHE,2023-11-22 09:15:34.700,0.0,100,0.0,4,243700,0,247834,2012,0
99,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,243703,0,247835,2012,0
100,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,243750,0,247836,2012,0
101,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,243704,0,247837,2012,0
102,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,243674,0,247838,2012,0
103,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,243705,0,247839,2012,0
104,000001.XSHE,2023-11-22 09:15:34.710,0.0,100,0.0,4,244935,0,247841,2012,0
105,000001.XSHE,2023-11-22 09:15:34.730,0.0,100,0.0,4,243634,0,247842,2012,0
106,000001.XSHE,2023-11-22 09:15:34.740,0.0,100,0.0,4,243626,0,247847,2012,0
107,000001.XSHE,2023-11-22 09:15:34.750,0.0,100,0.0,4,243672,0,247852,2012,0
108,000001.XSHE,2023-11-22 09:15:34.750,0.0,100,0.0,4,243696,0,247854,2012,0
109,000001.XSHE,2023-11-22 09:15:34.760,0.0,100,0.0,4,243698,0,247856,2012,0
110,000001.XSHE,2023-11-22 09:15:34.760,0.0,100,0.0,4,243716,0,247857,2012,0
111,000001.XSHE,2023-11-22 09:15:34.760,0.0,100,0.0,4,243732,0,247862,2012,0
112,000001.XSHE,2023-11-22 09:15:34.770,0.0,100,0.0,4,243733,0,247863,2012,0
113,000001.XSHE,2023-11-22 09:15:34.780,0.0,100,0.0,4,243688,0,247870,2012,0
114,000001.XSHE,2023-11-22 09:15:34.780,0.0,100,0.0,4,243687,0,247871,2012,0
115,000001.XSHE,2023-11-22 09:15:34.800,0.0,100,0.0,4,243693,0,247876,2012,0
116,000001.XSHE,2023-11-22 09:15:34.980,0.0,100,0.0,4,243712,0,247903,2012,0
117,000001.XSHE,2023-11-22 09:15:35.610,0.0,100,0.0,4,243564,0,248036,2012,0
118,000001.XSHE,2023-11-22 09:15:35.610,0.0,100,0.0,4,243587,0,248037,2012,0
119,000001.XSHE,2023-11-22 09:15:35.610,0.0,100,0.0,4,243598,0,248038,2012,0
120,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,247936,0,248039,2012,0
121,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,243669,0,248040,2012,0
122,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,243684,0,248041,2012,0
123,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,243686,0,248043,2012,0
124,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,243708,0,248044,2012,0
125,000001.XSHE,2023-11-22 09:15:35.620,0.0,100,0.0,4,243728,0,248045,2012,0
126,000001.XSHE,2023-11-22 09:15:35.650,0.0,100,0.0,4,243923,0,248050,2012,0
127,000001.XSHE,2023-11-22 09:15:35.650,0.0,100,0.0,4,243937,0,248051,2012,0
128,000001.XSHE,2023-11-22 09:15:35.650,0.0,100,0.0,4,243940,0,248052,2012,0
129,000001.XSHE,2023-11-22 09:15:35.650,0.0,100,0.0,4,243730,0,248054,2012,0
130,000001.XSHE,2023-11-22 09:15:35.660,0.0,100,0.0,4,243994,0,248055,2012,0
131,000001.XSHE,2023-11-22 09:15:35.660,0.0,100,0.0,4,243682,0,248056,2012,0
132,000001.XSHE,2023-11-22 09:15:35.660,0.0,100,0.0,4,244015,0,248057,2012,0
133,000001.XSHE,2023-11-22 09:15:35.660,0.0,100,0.0,4,244008,0,248058,2012,0
134,000001.XSHE,2023-11-22 09:15:35.660,0.0,100,0.0,4,243904,0,248059,2012,0
135,000001.XSHE,2023-11-22 09:15:35.670,0.0,100,0.0,4,243623,0,248060,2012,0
136,000001.XSHE,2023-11-22 09:15:35.670,0.0,100,0.0,4,243825,0,248061,2012,0
137,000001.XSHE,2023-11-22 09:15:35.670,0.0,100,0.0,4,243738,0,248064,2012,0
138,000001.XSHE,2023-11-22 09:15:35.670,0.0,100,0.0,4,243890,0,248065,2012,0
139,000001.XSHE,2023-11-22 09:15:35.670,0.0,100,0.0,4,243965,0,248066,2012,0
140,000001.XSHE,2023-11-22 09:15:35.680,0.0,100,0.0,4,243832,0,248068,2012,0
141,000001.XSHE,2023-11-22 09:15:35.700,0.0,100,0.0,4,243741,0,248069,2012,0
142,000001.XSHE,2023-11-22 09:15:35.710,0.0,100,0.0,4,243801,0,248071,2012,0
143,000001.XSHE,2023-11-22 09:15:35.710,0.0,100,0.0,4,243718,0,248072,2012,0
144,000001.XSHE,2023-11-22 09:15:35.720,0.0,100,0.0,4,243889,0,248082,2012,0
145,000001.XSHE,2023-11-22 09:15:35.750,0.0,100,0.0,4,243908,0,248090,2012,0
146,000001.XSHE,2023-11-22 09:15:35.750,0.0,100,0.0,4,244002,0,248091,2012,0
147,000001.XSHE,2023-11-22 09:15:35.770,0.0,100,0.0,4,243811,0,248093,2012,0
148,000001.XSHE,2023-11-22 09:15:35.780,0.0,100,0.0,4,243813,0,248094,2012,0
149,000001.XSHE,2023-11-22 09:15:35.820,0.0,100,0.0,4,243877,0,248102,2012,0
150,000001.XSHE,2023-11-22 09:15:38.620,0.0,100,0.0,4,248554,0,248658,2012,0
151,000001.XSHE,2023-11-22 09:15:41.620,0.0,100,0.0,4,249100,0,249205,2012,0
152,000001.XSHE,2023-11-22 09:15:44.080,0.0,100,0.0,4,247616,0,249672,2012,0
153,000001.XSHE,2023-11-22 09:15:44.090,0.0,100,0.0,4,247242,0,249683,2012,0
154,000001.XSHE,2023-11-22 09:15:44.160,0.0,100,0.0,4,247620,0,249708,2012,0
155,000001.XSHE,2023-11-22 09:15:44.170,0.0,100,0.0,4,247642,0,249718,2012,0
156,000001.XSHE,2023-11-22 09:15:44.180,0.0,100,0.0,4,247705,0,249720,2012,0
157,000001.XSHE,2023-11-22 09:15:44.180,0.0,100,0.0,4,247639,0,249721,2012,0
158,000001.XSHE,2023-11-22 09:15:44.180,0.0,100,0.0,4,247650,0,249725,2012,0
159,000001.XSHE,2023-11-22 09:15:44.180,0.0,100,0.0,4,247646,0,249726,2012,0
160,000001.XSHE,2023-11-22 09:15:44.180,0.0,100,0.0,4,247649,0,249727,2012,0
161,000001.XSHE,2023-11-22 09:15:44.190,0.0,100,0.0,4,247372,0,249733,2012,0
162,000001.XSHE,2023-11-22 09:15:44.190,0.0,100,0.0,4,247652,0,249734,2012,0
163,000001.XSHE,2023-11-22 09:15:44.200,0.0,100,0.0,4,247684,0,249737,2012,0
164,000001.XSHE,2023-11-22 09:15:44.200,0.0,100,0.0,4,247651,0,249739,2012,0
165,000001.XSHE,2023-11-22 09:15:44.220,0.0,100,0.0,4,247679,0,249743,2012,0
166,000001.XSHE,2023-11-22 09:15:44.220,0.0,100,0.0,4,247643,0,249744,2012,0
167,000001.XSHE,2023-11-22 09:15:44.230,0.0,100,0.0,4,247700,0,249748,2012,0
168,000001.XSHE,2023-11-22 09:15:44.240,0.0,100,0.0,4,247699,0,249751,2012,0
169,000001.XSHE,2023-11-22 09:15:44.250,0.0,100,0.0,4,247734,0,249754,2012,0
170,000001.XSHE,2023-11-22 09:15:44.250,0.0,100,0.0,4,247638,0,249755,2012,0
171,000001.XSHE,2023-11-22 09:15:44.260,0.0,100,0.0,4,247696,0,249756,2012,0
172,000001.XSHE,2023-11-22 09:15:44.260,0.0,100,0.0,4,247712,0,249757,2012,0
173,000001.XSHE,2023-11-22 09:15:44.260,0.0,100,0.0,4,247713,0,249758,2012,0
174,000001.XSHE,2023-11-22 09:15:44.270,0.0,100,0.0,4,247777,0,249761,2012,0
175,000001.XSHE,2023-11-22 09:15:44.290,0.0,100,0.0,4,247754,0,249767,2012,0
176,000001.XSHE,2023-11-22 09:15:44.290,0.0,100,0.0,4,247657,0,249768,2012,0
177,000001.XSHE,2023-11-22 09:15:44.290,0.0,100,0.0,4,247694,0,249769,2012,0
178,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247697,0,249770,2012,0
179,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247698,0,249771,2012,0
180,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247695,0,249772,2012,0
181,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247676,0,249773,2012,0
182,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247768,0,249774,2012,0
183,000001.XSHE,2023-11-22 09:15:44.300,0.0,100,0.0,4,247711,0,249775,2012,0
184,000001.XSHE,2023-11-22 09:15:44.360,0.0,100,0.0,4,249007,0,249787,2012,0
185,000001.XSHE,2023-11-22 09:15:44.370,0.0,100,0.0,4,247778,0,249790,2012,0
186,000001.XSHE,2023-11-22 09:15:44.440,0.0,100,0.0,4,247796,0,249799,2012,0
187,000001.XSHE,2023-11-22 09:15:44.460,0.0,100,0.0,4,249778,0,249802,2012,0
188,000001.XSHE,2023-11-22 09:15:44.620,0.0,100,0.0,4,249695,0,249827,2012,0
189,000001.XSHE,2023-11-22 09:15:44.710,0.0,100,0.0,4,247827,0,249844,2012,0
190,000001.XSHE,2023-11-22 09:15:44.720,0.0,100,0.0,4,247824,0,249845,2012,0
191,000001.XSHE,2023-11-22 09:15:44.720,0.0,100,0.0,4,247825,0,249847,2012,0
192,000001.XSHE,2023-11-22 09:15:44.730,0.0,100,0.0,4,247584,0,249849,2012,0
193,000001.XSHE,2023-11-22 09:15:44.740,0.0,100,0.0,4,247818,0,249851,2012,0
194,000001.XSHE,2023-11-22 09:15:44.740,0.0,100,0.0,4,247833,0,249852,2012,0
195,000001.XSHE,2023-11-22 09:15:44.740,0.0,100,0.0,4,247832,0,249854,2012,0
196,000001.XSHE,2023-11-22 09:15:44.750,0.0,100,0.0,4,247849,0,249856,2012,0
197,000001.XSHE,2023-11-22 09:15:44.750,0.0,100,0.0,4,247853,0,249858,2012,0
198,000001.XSHE,2023-11-22 09:15:44.770,0.0,100,0.0,4,247877,0,249863,2012,0
199,000001.XSHE,2023-11-22 09:15:44.860,0.0,100,0.0,4,249810,0,249877,2012,0
200,000001.XSHE,2023-11-22 09:15:45.100,0.0,100,0.0,4,247925,0,249926,2012,0
201,000001.XSHE,2023-11-22 09:15:45.100,0.0,100,0.0,4,247926,0,249928,2012,0
202,000001.XSHE,2023-11-22 09:15:45.100,0.0,100,0.0,4,247927,0,249929,2012,0
203,000001.XSHE,2023-11-22 09:15:45.130,0.0,100,0.0,4,247943,0,249938,2012,0
204,000001.XSHE,2023-11-22 09:15:45.150,0.0,100,0.0,4,247910,0,249942,2012,0
205,000001.XSHE,2023-11-22 09:15:45.150,0.0,100,0.0,4,247906,0,249943,2012,0
206,000001.XSHE,2023-11-22 09:15:45.150,0.0,100,0.0,4,247908,0,249944,2012,0
207,000001.XSHE,2023-11-22 09:15:45.150,0.0,100,0.0,4,247907,0,249946,2012,0
208,000001.XSHE,2023-11-22 09:15:45.160,0.0,100,0.0,4,247947,0,249948,2012,0
209,000001.XSHE,2023-11-22 09:15:45.160,0.0,100,0.0,4,247667,0,249950,2012,0
210,000001.XSHE,2023-11-22 09:15:45.160,0.0,100,0.0,4,247948,0,249951,2012,0
211,000001.XSHE,2023-11-22 09:15:45.170,0.0,100,0.0,4,247905,0,249952,2012,0
212,000001.XSHE,2023-11-22 09:15:45.170,0.0,100,0.0,4,247949,0,249953,2012,0
213,000001.XSHE,2023-11-22 09:15:45.170,0.0,100,0.0,4,247904,0,249955,2012,0
214,000001.XSHE,2023-11-22 09:15:45.170,0.0,100,0.0,4,247909,0,249957,2012,0
215,000001.XSHE,2023-11-22 09:15:45.200,0.0,100,0.0,4,247451,0,249969,2012,0
216,000001.XSHE,2023-11-22 09:15:45.220,0.0,100,0.0,4,247424,0,249974,2012,0
217,000001.XSHE,2023-11-22 09:15:45.230,0.0,100,0.0,4,247439,0,249976,2012,0
218,000001.XSHE,2023-11-22 09:15:45.240,0.0,100,0.0,4,247252,0,249987,2012,0
219,000001.XSHE,2023-11-22 09:15:45.240,0.0,100,0.0,4,247455,0,249989,2012,0
220,000001.XSHE,2023-11-22 09:15:45.250,0.0,100,0.0,4,247461,0,249990,2012,0
221,000001.XSHE,2023-11-22 09:15:45.250,0.0,100,0.0,4,247459,0,249991,2012,0
222,000001.XSHE,2023-11-22 09:15:45.250,0.0,100,0.0,4,247449,0,249992,2012,0
223,000001.XSHE,2023-11-22 09:15:45.250,0.0,100,0.0,4,247460,0,249994,2012,0
224,000001.XSHE,2023-11-22 09:15:45.270,0.0,100,0.0,4,247952,0,250000,2012,0
225,000001.XSHE,2023-11-22 09:15:45.290,0.0,100,0.0,4,247458,0,250005,2012,0
226,000001.XSHE,2023-11-22 09:15:45.290,0.0,100,0.0,4,247450,0,250006,2012,0
227,000001.XSHE,2023-11-22 09:15:45.290,0.0,100,0.0,4,247462,0,250007,2012,0
228,000001.XSHE,2023-11-22 09:15:45.300,0.0,100,0.0,4,247452,0,250010,2012,0
229,000001.XSHE,2023-11-22 09:15:45.320,0.0,100,0.0,4,247443,0,250017,2012,0
230,000001.XSHE,2023-11-22 09:15:45.370,0.0,100,0.0,4,247448,0,250027,2012,0
231,000001.XSHE,2023-11-22 09:15:45.370,0.0,100,0.0,4,247469,0,250028,2012,0
232,000001.XSHE,2023-11-22 09:15:45.390,0.0,100,0.0,4,247410,0,250039,2012,0
233,000001.XSHE,2023-11-22 09:15:45.700,0.0,100,0.0,4,248081,0,250094,2012,0
234,000001.XSHE,2023-11-22 09:15:45.710,0.0,100,0.0,4,248047,0,250095,2012,0
235,000001.XSHE,2023-11-22 09:15:45.710,0.0,100,0.0,4,248046,0,250098,2012,0
236,000001.XSHE,2023-11-22 09:15:45.720,0.0,100,0.0,4,247846,0,250100,2012,0
237,000001.XSHE,2023-11-22 09:15:45.720,0.0,100,0.0,4,248042,0,250101,2012,0
238,000001.XSHE,2023-11-22 09:15:45.720,0.0,100,0.0,4,248080,0,250102,2012,0
239,000001.XSHE,2023-11-22 09:15:46.250,0.0,100,0.0,4,247707,0,250267,2012,0
240,000001.XSHE,2023-11-22 09:15:46.250,0.0,100,0.0,4,248187,0,250268,2012,0
241,000001.XSHE,2023-11-22 09:15:46.250,0.0,100,0.0,4,247671,0,250269,2012,0
242,000001.XSHE,2023-11-22 09:15:46.250,0.0,100,0.0,4,247706,0,250270,2012,0
243,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,247717,0,250271,2012,0
244,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,248076,0,250273,2012,0
245,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,248123,0,250274,2012,0
246,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,248078,0,250275,2012,0
247,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,248110,0,250276,2012,0
248,000001.XSHE,2023-11-22 09:15:46.260,0.0,100,0.0,4,248112,0,250277,2012,0
249,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,247690,0,250287,2012,0
250,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248079,0,250290,2012,0
251,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248113,0,250291,2012,0
252,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248077,0,250292,2012,0
253,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248075,0,250293,2012,0
254,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248116,0,250294,2012,0
255,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248117,0,250295,2012,0
256,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248115,0,250296,2012,0
257,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248130,0,250297,2012,0
258,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248133,0,250298,2012,0
259,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248114,0,250299,2012,0
260,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248127,0,250300,2012,0
261,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248129,0,250301,2012,0
262,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248128,0,250302,2012,0
263,000001.XSHE,2023-11-22 09:15:46.280,0.0,100,0.0,4,248126,0,250303,2012,0
264,000001.XSHE,2023-11-22 09:15:46.290,0.0,100,0.0,4,247703,0,250304,2012,0
265,000001.XSHE,2023-11-22 09:15:46.300,0.0,100,0.0,4,247718,0,250308,2012,0
266,000001.XSHE,2023-11-22 09:15:46.300,0.0,100,0.0,4,247742,0,250311,2012,0
267,000001.XSHE,2023-11-22 09:15:46.350,0.0,100,0.0,4,247736,0,250333,2012,0
268,000001.XSHE,2023-11-22 09:15:46.350,0.0,100,0.0,4,247735,0,250334,2012,0
269,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247743,0,250335,2012,0
270,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247468,0,250336,2012,0
271,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247746,0,250337,2012,0
272,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247749,0,250338,2012,0
273,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,248184,0,250339,2012,0
274,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247739,0,250340,2012,0
275,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247753,0,250341,2012,0
276,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247748,0,250342,2012,0
277,000001.XSHE,2023-11-22 09:15:46.360,0.0,100,0.0,4,247750,0,250343,2012,0
